Mean_overallAccuracy_Random,Mean_overallAccuracy_Spatial,StDev_overallAccuracy_Spatial,cName,StDev_overallAccuracy_Random
0.9760995436590388,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP2CLASSIFICATION,0.003464671479932372
0.9759071115040348,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP6CLASSIFICATION,0.003549975361096541
0.975907028578694,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS10_LP10CLASSIFICATION,0.0033212421165193197
0.9759065753287306,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS8_LP10CLASSIFICATION,0.003237350962417942
0.9758423480887559,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS12_LP10CLASSIFICATION,0.003297967279653671
0.9758420595234449,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS10_LP8CLASSIFICATION,0.003482779370056104
0.9758420583059619,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS8_LP6CLASSIFICATION,0.0036670384971100273
0.975778616062452,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS8_LP8CLASSIFICATION,0.0033042207371607687
0.9757784932380765,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS12_LP12CLASSIFICATION,0.003269311060361101
0.9757777504160362,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS12_LP8CLASSIFICATION,0.003528761936151897
0.9757138133796935,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS10_LP12CLASSIFICATION,0.003295200669610605
0.9756488434282593,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS10_LP6CLASSIFICATION,0.003559984935444131
0.9755848231507915,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP4CLASSIFICATION,0.0034224714031985885
0.9755212160127142,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP8CLASSIFICATION,0.0031872165265157413
0.9755210933990559,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP4CLASSIFICATION,0.0032655223570113587
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP10CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP12CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP12CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS8_LP12CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP6CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP10CLASSIFICATION,0.0030840227147086417
0.9755209277615503,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS4_LP8CLASSIFICATION,0.0030840227147086417
0.9753273389629223,0.9742274739106991,0.011499339852662317,ectomycorrhizal_richness_rf_VPS12_LP6CLASSIFICATION,0.003498848926857795
0.9748122081235049,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS8_LP4CLASSIFICATION,0.0034657321763517436
0.974683961772091,0.9742274739106991,0.011499339852662317,ectomycorrhizal_richness_rf_VPS10_LP4CLASSIFICATION,0.003492426376088854
0.9744269731120397,0.9742274739106991,0.011499339852662317,ectomycorrhizal_richness_rf_VPS12_LP4CLASSIFICATION,0.0033556416870517175
0.9728197009262793,0.9741587453883623,0.011433224845769769,ectomycorrhizal_richness_rf_VPS6_LP2CLASSIFICATION,0.0040980324082895495
0.9685778192281411,0.9742274739106991,0.011499339852662317,ectomycorrhizal_richness_rf_VPS8_LP2CLASSIFICATION,0.005575141934257698
0.9674191425950397,0.9741094798104042,0.01156101598230709,ectomycorrhizal_richness_rf_VPS10_LP2CLASSIFICATION,0.005210505876606784
0.9664555827512873,0.9740977325756717,0.011378054308415314,ectomycorrhizal_richness_rf_VPS12_LP2CLASSIFICATION,0.004902533908344159
