Mean_R2,StDev_R2,Mean_RMSE,StDev_RMSE,Mean_MAE,StDev_MAE,cName
0.4527078982843743,0.10562982636352866,8.150879103229954,0.7400680764434232,3.1905352256999757,0.1477619778767991,AMF_diversity_rf_VPS4_LP4
0.45088298575713165,0.11037359287130799,8.153887277106234,0.7172787237075505,3.185423636923939,0.1555546699533019,AMF_diversity_rf_VPS5_LP4
0.4505242436525104,0.11393010341738986,8.154528254464148,0.7336274147395315,3.1782371908605644,0.15019563726453095,AMF_diversity_rf_VPS7_LP4
0.4502094153857734,0.10184591301876425,8.187009321160174,0.8092298097011897,3.190726564027538,0.14788237504026053,AMF_diversity_rf_VPS7_LP5
0.4499242952346254,0.09923002281658339,8.183456634827143,0.7569770765537442,3.212500955079816,0.14762937758461667,AMF_diversity_rf_VPS3_LP4
0.4498610145786944,0.11127841204647396,8.161039775624525,0.7203709685705729,3.1849020832070982,0.14934314024561698,AMF_diversity_rf_VPS6_LP4
0.44962094351018234,0.09355680849503033,8.204998412797362,0.8272321740648075,3.2193506078869825,0.14349791459876093,AMF_diversity_rf_VPS4_LP5
0.44909304978311243,0.1005163104702777,8.194923844119074,0.7974777018834622,3.1973713412814284,0.13984536613551443,AMF_diversity_rf_VPS6_LP5
0.4478469308249588,0.10031781354834488,8.206719185442148,0.8111734670280787,3.2066263683591414,0.1397451080570003,AMF_diversity_rf_VPS5_LP5
0.4475328754591007,0.09158027789409323,8.223793957960787,0.8279509827532888,3.2376591010218503,0.13749017446675907,AMF_diversity_rf_VPS3_LP5
0.44351164732193143,0.09335394639179385,8.264416551032927,0.8957346064729438,3.22024630483435,0.13661016905306778,AMF_diversity_rf_VPS7_LP6
0.44293121409950514,0.09504307599267957,8.26874400788574,0.905343241646641,3.220867952511086,0.1380628231850847,AMF_diversity_rf_VPS6_LP6
0.4422630262672157,0.08528393843286583,8.288854122713136,0.922766778508401,3.2454505390839627,0.13617881780213362,AMF_diversity_rf_VPS4_LP6
0.4420605527824842,0.09980073400321704,8.249348162247157,0.7983386185005349,3.270690889516638,0.1408541779713303,AMF_diversity_rf_VPS2_LP4
0.43722064024010043,0.08836954551098743,8.323987212931502,0.9256717508411579,3.2751135230075663,0.13463843962810182,AMF_diversity_rf_VPS3_LP6
0.4369782419650628,0.09476255770615818,8.313117248524714,0.902425119250461,3.238556964339338,0.13482410581891915,AMF_diversity_rf_VPS5_LP6
0.4353017637488151,0.08915207394991466,8.328675770328498,0.8813432160258222,3.300115657664544,0.13523328560426723,AMF_diversity_rf_VPS2_LP5
0.43234616893514116,0.08997008905743135,8.373604366631419,0.9989595530490616,3.249638421786836,0.14273710452862695,AMF_diversity_rf_VPS6_LP7
0.4320121235921198,0.0898458647268752,8.374999800637847,0.9938372594039775,3.24328536760878,0.1396355569590708,AMF_diversity_rf_VPS7_LP7
0.4303065842142642,0.08376455325828507,8.392459019694392,0.9873984675176262,3.279117936087874,0.13367388361319504,AMF_diversity_rf_VPS4_LP7
0.428530641762009,0.09105910033097614,8.398766939967487,0.9875371061408413,3.2693626322631255,0.13123260756198094,AMF_diversity_rf_VPS5_LP7
0.4270391774395425,0.08178602068606933,8.421368084194654,0.998687493454926,3.304545080847413,0.13863530253013734,AMF_diversity_rf_VPS3_LP7
0.4255447776209806,0.0821457670680434,8.424322604819935,0.9641576253529698,3.3394003956581257,0.14563313773728198,AMF_diversity_rf_VPS2_LP6
0.4126591106495362,0.0767506394882774,8.53818692420929,1.0306237460705978,3.3773875309685173,0.14238922094582282,AMF_diversity_rf_VPS2_LP7
